game_id,game_date,season_year,team,opponent,pace,off_rtg,def_rtg,net_rtg,tov_rate,orb_pct,location,Before_Game_Avg_pace,Before_Game_Avg_off_rtg,Before_Game_Avg_def_rtg,Before_Game_Avg_net_rtg,Before_Game_Avg_tov_rate,Before_Game_Avg_orb_pct
20151130_OKC_at_ATL,2015-11-30,2016,ATL,OKC,100.74000000000001,105.22136192177882,99.26543577526304,5.955926146515779,13.897161008536827,0.2857142857142857,Home,98.7357894736842,103.37827670431554,101.55931398145931,1.8189627228562266,15.249191180863432,0.20014508168039247
20151202_TOR_at_ATL,2015-12-02,2016,ATL,TOR,95.30000000000001,90.24134312696745,100.73452256033578,-10.493179433368326,12.591815320041972,0.23636363636363636,Home,98.836,103.47043096518871,101.4446200711495,2.0258108940392043,15.181589672247103,0.20442354188208714
20151204_LAL_at_ATL,2015-12-04,2016,ATL,LAL,91.75999999999999,108.9799476896251,94.81255448997385,14.167393199651258,18.52659110723627,0.25,Home,98.66761904761904,102.8404744014639,101.4108059039679,1.4296684974959883,15.058267084046857,0.2059444987621609
20151209_ATL_at_DAL,2015-12-09,2016,ATL,DAL,97.64,100.36870135190496,97.29619008603031,3.0725112658746525,15.36255632937321,0.16216216216216217,Away,98.35363636363637,103.11954136910758,101.11088538515,2.0086559839575915,15.215918176010012,0.20794702154569905
20151210_ATL_at_OKC,2015-12-10,2016,ATL,OKC,94.28,99.70301230377598,113.49172677131946,-13.788714467543485,10.606703436571914,0.10638297872340426,Away,98.32260869565218,102.99993962922919,100.94502906779695,2.0549105614322465,15.222293747895367,0.20595637548554527
20151212_SAS_at_ATL,2015-12-12,2016,ATL,SAS,98.86000000000001,78.89945377301233,104.18774023872142,-25.288286465709092,17.196034796682174,0.14,Home,98.15416666666665,102.86256765733532,101.46780813877706,1.3947595185582575,15.029977484923558,0.20180748395378942
20151214_MIA_at_ATL,2015-12-14,2016,ATL,MIA,98.1,89.70438328236494,101.93679918450562,-12.232415902140673,14.271151885830784,0.15217391304347827,Home,98.1824,101.9040431019624,101.57660542277483,0.3274376791875636,15.116619777393902,0.19933518459563782
20151216_PHI_at_ATL,2015-12-16,2016,ATL,PHI,100.56,126.29276054097056,105.40970564836914,20.88305489260142,11.933174224343675,0.07407407407407407,Home,98.17923076923077,101.43482541659327,101.59045902899524,-0.15563361240198395,15.084101781564554,0.1975212895359394
20151218_ATL_at_BOS,2015-12-18,2016,ATL,BOS,105.7,103.12204351939451,95.55345316934721,7.568590350047302,12.298959318826869,0.1956521739130435,Away,98.26740740740742,102.35548968045909,101.73191260749057,0.6235770729685126,14.967400760926742,0.1929491704447592
20151220_ATL_at_ORL,2015-12-20,2016,ATL,ORL,97.68,105.44635544635543,102.37510237510237,3.0712530712530537,20.47502047502047,0.2222222222222222,Away,98.53285714285714,102.38286660327822,101.5112533418426,0.8716132614356121,14.872099280851746,0.1930457062829122
20151221_POR_at_ATL,2015-12-21,2016,ATL,POR,96.5,109.84455958549222,100.51813471502591,9.326424870466312,10.362694300518134,0.05263157894736842,Home,98.50344827586207,102.48850414959122,101.54104123954122,0.9474629100500067,15.065303459961013,0.19405179303944012
20151223_DET_at_ATL,2015-12-23,2016,ATL,DET,103.66,103.22207215898129,96.46922631680495,6.752845842176342,14.470383947520741,0.23255813953488372,Home,98.43666666666667,102.73370599745459,101.5069443553907,1.2267616420638836,14.908549821312919,0.18933778590303774
20151226_NYK_at_ATL,2015-12-26,2016,ATL,NYK,97.2,120.37037037037037,100.8230452674897,19.547325102880663,9.25925925925926,0.25,Home,98.60516129032258,102.74945974460061,101.34443732188794,1.4050224227126724,14.894415438287362,0.19073199085890374
20151228_ATL_at_IND,2015-12-28,2016,ATL,IND,98.96000000000001,87.91430881164106,93.97736459175422,-6.06305578011316,22.231204527081648,0.21621621621621623,Away,98.56125,103.30011320165592,101.32814382018799,1.9719693814679222,14.718316807692736,0.192584116144563
